D_TRADE,N_SECURITY,OPEN_PRC,CLOSE_PRC,LOW_PRC,HIGH_PRC,DVD_YIELD,BOOK_VALUE,PB_RATIO,PE_RATIO,Q_VOLUME,MKT_CAP,ADJUST_FACTOR,TURNOVER,I_MARKET,I_INDUSTRY,I_SECTOR,SENTIMENT_AVG,SENTIMENT_SUM,Baro_Index,Fundamental_Score,Technic_Score,Quant_Score,Total_score,Rank,SET_CLOSE,SET50_CLOSE,SET100_CLOSE,SECTOR_OPEN,SECTOR_CLOSE,SECTOR_LOW,SECTOR_HIGH,SECTOR_YIELD,SECTOR_TURNOVER,SECTOR_MKT_YIELD,SECTOR_MKT_PE,SECTOR_MKT_CAP,SECTOR_MKT_PBV,ORD_IMB,ORD_IMB_R,Q_SHORT,A_SHORT,EBIT,DEPRE,CASH,SH_INV,DEBT,M_NVDR_BUY,M_NVDR_SELL,Q_NVDR_BUY,Q_NVDR_SELL,OPEN_INTEREST,F_Q_VOLUME,NET_SBL_VALUE,TOTAL_NOMINAL_SSF,TOTAL_VALUE_DW_STOCK50_CALL,TOTAL_VALUE_DW_STOCK50_PUT,TOTAL_VALUE_DW_SET50_CALL,TOTAL_VALUE_DW_SET50_PUT,TOP15_NET_NVDR_VALUE,NET_VOLUME_CONTRACTS_SET50_BY_FOREIGN,NET_VALUE_STOCK_BY_FOREIGN
2025-06-17 00:00:00.000,"UV                  ",0.88,0.86,0.86,0.89,10.4700002670288,5.66,0.15,39.54,515000,1644256821.82,1,0.0299999993294477,A,5,25,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,132.54,133.45,132.43,134.56,5.83,277458636,5.83,10.21,612263218063.69,0.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17200,NULL,20000,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UTP                 ",7.75,7.7,7.7,7.75,8.4399995803833,7.42,1.04,8.66,70900,5005000000,1,0.00999999977648258,A,4,26,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,2180.18,2166.11,2166.11,2180.18,8.44,70976,8.44,8.66,5005000000,1.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UREKA               ",0.55,0.53,0.5,0.56,0,0.83,0.64,22.86,16450500,997577066.93,1,0.870000004768372,S,59,67,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31800,NULL,60000,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UPOIC               ",6.55,6.6,6.2,6.6,5,5.21,1.27,14.76,63900,2138730000,1,0.0199999995529652,A,1,1,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,167.72,167.90,167.13,168.93,6.98,20490656,6.98,7.13,68542041006.17,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UPF                 ",27,27,27,27,4.44000005722046,46.54,0.58,0,700,202500000,1,0.00999999977648258,A,2,27,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,521.15,527.14,518.19,529.22,3.77,1992936,3.77,14.85,50327081080.68,0.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,567,NULL,21,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UP                  ",22.5,22.5,22.5,22.5,8.80000019073486,26.74,0.84,8.57,400,562500000,1,0,A,4,4,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,470.21,464.70,457.88,470.21,3.24,42059895,3.24,0.00,230486194079.33,0.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UOBKH               ",0,0,0,0,0,8.13,0.66,0,0,2688099849.5,1,0,A,3,11,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,2039.84,2056.50,2035.95,2067.27,2.80,120596459,2.80,18.07,407421023806.41,1.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UNIQ                ",1.99,2.04,1.99,2.04,3.4300000667572,7.76,0.26,12.04,186200,2205273156.12,1,0.0199999995529652,A,5,35,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,30.04,30.30,30.01,30.42,1.78,18987081,1.78,0.00,70766086728.62,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1200,2448,600,1200,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UMS                 ",0,0,0,0,0,0.31,0.84,0,0,620970881.18,1,0,S,61,69,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UMI                 ",0.68,0.68,0.65,0.68,3.6800000667572,1.78,0.38,10.06,44800,568823223.88,1,0.00999999977648258,A,5,3,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,4622.21,4608.30,4585.50,4642.41,4.60,12273781,4.60,17.66,349572404431.29,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,100,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UKEM                ",0.47,0.48,0.46,0.48,2.07999992370605,0.7,0.68,41.43,478100,557785080.48,1,0.0399999991059303,S,59,67,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8245,NULL,17300,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UEC                 ",0.67,0.67,0.66,0.68,8.96000003814697,2.02,0.33,0,39700,382242102,1,0.00999999977648258,S,59,67,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1020,NULL,1500,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UBIS                ",1.16,1.15,1.13,1.16,0,2.28,0.5,102.71,59700,327750273.7,1,0.0199999995529652,S,59,67,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UBE                 ",0.49,0.51,0.49,0.51,4.63000011444092,1.53,0.33,9.84,1823900,1996285860,1,0.0500000007450581,A,6,9,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,15277.78,15128.54,15073.65,15319.08,5.02,289655359,5.02,12.43,2798519459525.21,0.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,801,15000,1600,30000,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UBA                 ",0.93,0.91,0.91,0.93,10.9899997711182,1.09,0.83,8.23,924600,546000000,1,0.150000005960464,S,62,70,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7280,NULL,8000,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"UAC                 ",2.74,2.7,2.64,2.74,18.5200004577637,2.55,1.06,11.88,32800,1802536737.3,1,0,A,4,4,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,470.21,464.70,457.88,470.21,3.24,42059895,3.24,0.00,230486194079.33,0.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27081.64,1330,10031,500,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TYCN                ",1.66,1.76,1.65,1.76,0,6.52,0.27,0,10100,1050278064,1,0,A,4,34,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,18.90,18.65,18.52,18.90,3.03,4182416,3.03,0.00,32879796238.71,0.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TWZ                 ",0.03,0.03,0.03,0.04,0,0.19,0.16,0,4767100,595827186.39,1,0.0199999995529652,A,8,6,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,187.17,185.07,184.73,187.61,2.97,151585707,2.97,37.05,1531213347169.9,2.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5442,NULL,181400,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TWPC                ",2.12,2.12,2.12,2.14,2.69000005722046,5.59,0.38,0,5200,1866492371.6,1,0,A,1,12,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,8806.28,8789.00,8756.94,8847.76,5.03,90941574,5.03,10.28,763071701870.54,1.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4030,NULL,1900,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TWP                 ",1,0.99,0.99,1,0.620000004768372,4.89,0.2,0,13200,264284167.95,1,0,A,4,34,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,18.90,18.65,18.52,18.90,3.03,4182416,3.03,0.00,32879796238.71,0.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TVT                 ",0.26,0.27,0.26,0.29,0,0.76,0.35,0,25300,216008120.25,1,0,S,62,70,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TVO                 ",21.3,21.3,21.2,21.6,8.11999988555908,12.88,1.65,8.14,378100,18945737582.4,1,0.0399999991059303,A,1,12,1,1,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,8806.28,8789.00,8756.94,8847.76,5.03,90941574,5.03,10.28,763071701870.54,1.17,NULL,NULL,21000,450200,NULL,NULL,NULL,NULL,NULL,2146153.9,1197902.6,100403,56102,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TVH                 ",7.9,7.9,7.8,8.1,5.32000017166138,12.8,0.62,8.04,2200,2368321692.4,1,0,A,3,16,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,8058.36,7974.17,7915.15,8067.52,5.56,11333113,5.56,10.25,226462649373.48,0.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TVDH                ",0.12,0.12,0.12,0.12,0,0.37,0.33,7.74,440900,210284231.04,1,0.0299999993294477,S,62,70,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TURTLE              ",6,6,6,6,0,2.2,2.73,0,400,9537295716,1,0,S,62,70,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TU-PF               ",0.8,0.8,0.8,0.8,0,1.03,0.78,NULL,2100,83383840,1,0,A,5,33,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,118.02,117.83,117.67,118.13,6.88,10016965,6.88,0.00,270280977990.48,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TU                  ",10,10,10,10.1,7.07999992370605,12.43,0.8,8.04,4594700,44551326960,1,0.109999999403954,A,1,12,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,8806.28,8789.00,8756.94,8847.76,5.03,90941574,5.03,10.28,763071701870.54,1.17,NULL,NULL,219400,2215940,NULL,NULL,NULL,NULL,NULL,16986740,10184330,1688100,1018100,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTW                 ",8.75,8.75,8.7,8.75,6.8600001335144,4.09,2.14,11.81,1180100,34912500000,1,0.0299999993294477,A,6,9,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,15277.78,15128.54,15073.65,15319.08,5.02,289655359,5.02,12.43,2798519459525.21,0.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1903925,1210504.8,217600,138654,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTT                 ",51,51.25,51,51.25,5.46000003814697,126.92,0.4,8.3,5300,2964300000,1,0.00999999977648258,A,2,27,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,521.15,527.14,518.19,529.22,3.77,1992936,3.77,14.85,50327081080.68,0.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTLPF               ",11.2,11.1,11.1,11.2,19.2900009155273,10.22,1.09,NULL,46300,1998000000,1,0.0299999993294477,A,5,33,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,118.02,117.83,117.67,118.13,6.88,10016965,6.88,0.00,270280977990.48,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTI                 ",24.2,25.25,24.2,25.25,1.98000001907349,44.14,0.57,0,200,1262500000,1,0,A,2,27,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,521.15,527.14,518.19,529.22,3.77,1992936,3.77,14.85,50327081080.68,0.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTCL                ",0.89,0.9,0.88,0.91,0,3.95,0.23,0,144800,554400038.7,1,0.0199999995529652,A,5,35,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,30.04,30.30,30.01,30.42,1.78,18987081,1.78,0.00,70766086728.62,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28456,7300,31800,8200,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTB                 ",1.95,1.95,1.95,1.97,6.78000020980835,2.54,0.77,8.96,185181400,190264113739.05,1,0.189999997615814,A,3,2,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,390.30,391.84,390.06,392.52,7.19,232041129,7.19,7.18,1898296767659.56,0.62,NULL,NULL,15763800,30897048,NULL,NULL,NULL,NULL,NULL,152260991.83,54944425,77733685,28071000,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TTA                 ",4.12,4.08,4.06,4.12,5.3899998664856,16.34,0.25,7.02,1513400,7435655421.12,1,0.0799999982118607,A,7,28,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,164.42,166.83,164.19,168.23,3.48,182118835,3.48,14.71,751989483932.62,1.48,NULL,NULL,63400,260482,NULL,NULL,NULL,NULL,NULL,45570,5736,11100,1400,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TSTH                ",0.68,0.67,0.67,0.68,0,1.54,0.43,16.95,918600,5642432368.16,1,0.00999999977648258,A,4,34,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,18.90,18.65,18.52,18.90,3.03,4182416,3.03,0.00,32879796238.71,0.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TSTE                ",11,11,11,11,0.910000026226044,9.27,1.19,32.67,1700,4216598991,1,0,A,7,28,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,164.42,166.83,164.19,168.23,3.48,182118835,3.48,14.71,751989483932.62,1.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TSR                 ",0.12,0.12,0.11,0.12,0,0.05,2.41,0,342900,72523022.16,1,0.0599999986588955,A,2,15,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,16.58,16.57,16.48,16.73,4.75,56506676,4.75,0.00,11738848521.43,0.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5412,NULL,49200,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TSI                 ",0.05,0.05,0.05,0.05,0,0.11,0.44,1.61,188000,95145688.3,1,0.00999999977648258,A,3,16,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,8058.36,7974.17,7915.15,8067.52,5.56,11333113,5.56,10.25,226462649373.48,0.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TSE                 ",0.36,0.37,0.36,0.37,0,1.44,0.26,0,434200,783555023.97,1,0.0199999995529652,A,6,9,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,15277.78,15128.54,15073.65,15319.08,5.02,289655359,5.02,12.43,2798519459525.21,0.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,444,NULL,1200,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TSC                 ",12.9,12.9,12.9,13,9.30000019073486,5.79,2.23,11.4,4000,3351420000,1,0,A,4,29,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,273.49,275.57,272.15,275.57,6.12,35549788,6.12,22.48,60660777534.25,0.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRV                 ",1.22,1.29,1.22,1.3,0,1.92,0.67,0,13200,309600000,1,0.00999999977648258,S,59,67,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRUE                ",12,11.7,11.7,12.1,0,2.18,5.38,0,56260400,404259579371.7,1,0.159999996423721,A,8,6,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,187.17,185.07,184.73,187.61,2.97,151585707,2.97,37.05,1531213347169.9,2.95,NULL,NULL,807800,9615400,NULL,NULL,NULL,NULL,NULL,356512760.4,409235230,30046416,34493300,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRUBB               ",0.55,0.55,0.55,0.56,0,3.48,0.16,0,234400,449776681.75,1,0.0299999993294477,A,1,1,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,167.72,167.90,167.13,168.93,6.98,20490656,6.98,7.13,68542041006.17,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1100,NULL,2000,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRU                 ",3.3,3.34,3.3,3.36,8.97999954223633,5.9,0.57,5.91,241500,2257230884.2,1,0.0399999991059303,A,4,29,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,273.49,275.57,272.15,275.57,6.12,35549788,6.12,22.48,60660777534.25,0.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29448,334,8800,100,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRT                 ",3.24,3.26,3.2,3.26,11.3500003814697,4.27,0.76,5.78,38900,1004106966.72,1,0.00999999977648258,S,59,67,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6112,NULL,1900,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRP                 ",5.7,5.75,5.7,5.75,3.58999991416931,5.1,1.13,16.6,446300,2012500000,1,0.129999995231628,S,62,70,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRITN               ",0.04,0.05,0.04,0.05,0,0.09,0.55,0,1515800,1094839540.25,1,0.00999999977648258,A,5,35,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,30.04,30.30,30.01,30.42,1.78,18987081,1.78,0.00,70766086728.62,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TRC                 ",0.52,0.54,0.52,0.55,0,0.07,7.56,0,171000,677627645.4,1,0.00999999977648258,A,5,35,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,30.04,30.30,30.01,30.42,1.78,18987081,1.78,0.00,70766086728.62,0.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845,NULL,1600,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TR                  ",0,0,0,0,0.170000001788139,139.53,0.21,66.42,0,5896800000,1,0,A,2,27,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,521.15,527.14,518.19,529.22,3.77,1992936,3.77,14.85,50327081080.68,0.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
2025-06-17 00:00:00.000,"TQR                 ",5,5,4.9,5,8,2.37,2.11,11.13,21100,1150000000,1,0.00999999977648258,S,58,66,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,1113.58,724.09,1546.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391653168,12603086790,226998389,72633583,439146506,956128166,1072047287.15,433,-611232437.210001,0,0
