ReportingDate,user_id,Instrument,Amount,BuySell,Price,QuotedValue
2025-06-04 00:00:00.000,211999,"STECON              ",13000.000000,Buy,7.383712,-96200.00
2025-06-04 00:00:00.000,211999,"TVO                 ",3900.000000,Buy,22.555449,-84630.00
2025-06-04 00:00:00.000,211999,"WHA                 ",30200.000000,Buy,3.144716,-94828.00
2025-06-04 00:00:00.000,214999,"BTG                 ",1900.000000,Buy,24.223089,-43320.00
2025-06-04 00:00:00.000,214999,"COM7                ",2300.000000,Buy,21.057752,-43240.00
2025-06-04 00:00:00.000,214999,"CPF                 ",1700.000000,Buy,25.704424,-42500.00
2025-06-04 00:00:00.000,214999,"HANA                ",2500.000000,Buy,18.250036,-44500.00
2025-06-04 00:00:00.000,214999,"PRM                 ",7700.000000,Buy,5.707603,-44275.00
2025-06-04 00:00:00.000,214999,"STECON              ",6500.000000,Buy,7.408009,-48100.00
2025-06-04 00:00:00.000,214999,"TVO                 ",1900.000000,Buy,22.573700,-41230.00
2025-06-04 00:00:00.000,214999,"WHA                 ",15000.000000,Buy,3.128581,-47100.00
2025-06-04 00:00:00.000,216999,"BTG                 ",4100.000000,Buy,24.149020,-93480.00
2025-06-04 00:00:00.000,216999,"COM7                ",4900.000000,Buy,21.057749,-92120.00
2025-06-04 00:00:00.000,216999,"CPF                 ",3700.000000,Buy,25.724716,-92500.00
2025-06-04 00:00:00.000,216999,"HANA                ",5400.000000,Buy,18.250043,-96120.00
2025-06-04 00:00:00.000,216999,"PRM                 ",16500.000000,Buy,5.642772,-94875.00
2025-06-04 00:00:00.000,216999,"STECON              ",13800.000000,Buy,7.409450,-102120.00
2025-06-04 00:00:00.000,216999,"TVO                 ",4100.000000,Buy,22.559617,-88970.00
2025-06-04 00:00:00.000,216999,"WHA                 ",32000.000000,Buy,3.134910,-100480.00
2025-06-04 00:00:00.000,217999,"BTG                 ",1900.000000,Buy,24.236468,-43320.00
2025-06-04 00:00:00.000,217999,"COM7                ",2300.000000,Buy,21.258265,-43240.00
2025-06-04 00:00:00.000,217999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,217999,"HANA                ",2600.000000,Buy,18.149762,-46280.00
2025-06-04 00:00:00.000,217999,"PRM                 ",7900.000000,Buy,5.657087,-45425.00
2025-06-04 00:00:00.000,217999,"STECON              ",6600.000000,Buy,7.393002,-48840.00
2025-06-04 00:00:00.000,217999,"TVO                 ",1900.000000,Buy,22.435005,-41230.00
2025-06-04 00:00:00.000,217999,"WHA                 ",15300.000000,Buy,3.141033,-48042.00
2025-06-04 00:00:00.000,218999,"BTG                 ",1900.000000,Buy,24.316689,-43320.00
2025-06-04 00:00:00.000,218999,"COM7                ",2300.000000,Buy,21.157996,-43240.00
2025-06-04 00:00:00.000,218999,"CPF                 ",1800.000000,Buy,25.713372,-45000.00
2025-06-04 00:00:00.000,218999,"HANA                ",2600.000000,Buy,17.949219,-46280.00
2025-06-04 00:00:00.000,218999,"PRM                 ",7800.000000,Buy,5.665537,-44850.00
2025-06-04 00:00:00.000,075999,"PRM                 ",7800.000000,Buy,5.615401,-44850.00
2025-06-04 00:00:00.000,075999,"STECON              ",6500.000000,Buy,7.420349,-48100.00
2025-06-04 00:00:00.000,075999,"TVO                 ",1900.000000,Buy,22.301805,-41230.00
2025-06-04 00:00:00.000,075999,"WHA                 ",15100.000000,Buy,3.128581,-47414.00
2025-06-04 00:00:00.000,076999,"BTG                 ",1900.000000,Buy,24.252711,-43320.00
2025-06-04 00:00:00.000,076999,"COM7                ",2300.000000,Buy,21.258222,-43240.00
2025-06-04 00:00:00.000,076999,"CPF                 ",1700.000000,Buy,25.758147,-42500.00
2025-06-04 00:00:00.000,076999,"HANA                ",2500.000000,Buy,17.949200,-44500.00
2025-06-04 00:00:00.000,076999,"PRM                 ",7700.000000,Buy,5.665538,-44275.00
2025-06-04 00:00:00.000,076999,"STECON              ",6400.000000,Buy,7.414084,-47360.00
2025-06-04 00:00:00.000,076999,"TVO                 ",1900.000000,Buy,22.382437,-41230.00
2025-06-04 00:00:00.000,076999,"WHA                 ",15000.000000,Buy,3.128580,-47100.00
2025-06-04 00:00:00.000,077999,"BTG                 ",1900.000000,Buy,24.005826,-43320.00
2025-06-04 00:00:00.000,077999,"COM7                ",2300.000000,Buy,21.157917,-43240.00
2025-06-04 00:00:00.000,077999,"CPF                 ",1800.000000,Buy,25.731289,-45000.00
2025-06-04 00:00:00.000,077999,"HANA                ",2600.000000,Buy,18.149762,-46280.00
2025-06-04 00:00:00.000,077999,"PRM                 ",7900.000000,Buy,5.615399,-45425.00
2025-06-04 00:00:00.000,077999,"STECON              ",6600.000000,Buy,7.446180,-48840.00
2025-06-04 00:00:00.000,077999,"TVO                 ",1900.000000,Buy,22.424237,-41230.00
2025-06-04 00:00:00.000,077999,"WHA                 ",15300.000000,Buy,3.135658,-48042.00
2025-06-04 00:00:00.000,078999,"BTG                 ",1900.000000,Buy,24.211221,-43320.00
2025-06-04 00:00:00.000,078999,"COM7                ",2300.000000,Buy,21.258217,-43240.00
2025-06-04 00:00:00.000,078999,"CPF                 ",1700.000000,Buy,25.758112,-42500.00
2025-06-04 00:00:00.000,078999,"HANA                ",2500.000000,Buy,18.250036,-44500.00
2025-06-04 00:00:00.000,078999,"PRM                 ",7700.000000,Buy,5.676031,-44275.00
2025-06-04 00:00:00.000,078999,"STECON              ",6400.000000,Buy,7.420350,-47360.00
2025-06-04 00:00:00.000,078999,"TVO                 ",1900.000000,Buy,22.445763,-41230.00
2025-06-04 00:00:00.000,078999,"WHA                 ",15000.000000,Buy,3.128581,-47100.00
2025-06-04 00:00:00.000,079999,"BTG                 ",1900.000000,Buy,24.207774,-43320.00
2025-06-04 00:00:00.000,079999,"COM7                ",2300.000000,Buy,20.957404,-43240.00
2025-06-04 00:00:00.000,079999,"CPF                 ",1700.000000,Buy,25.758141,-42500.00
2025-06-04 00:00:00.000,079999,"HANA                ",2500.000000,Buy,17.949208,-44500.00
2025-06-04 00:00:00.000,079999,"PRM                 ",7700.000000,Buy,5.665538,-44275.00
2025-06-04 00:00:00.000,079999,"STECON              ",6400.000000,Buy,7.370213,-47360.00
2025-06-04 00:00:00.000,079999,"TVO                 ",1900.000000,Buy,22.416747,-41230.00
2025-06-04 00:00:00.000,079999,"WHA                 ",14900.000000,Buy,3.137463,-46786.00
2025-06-04 00:00:00.000,081999,"BTG                 ",1900.000000,Buy,24.242342,-43320.00
2025-06-04 00:00:00.000,081999,"COM7                ",2300.000000,Buy,21.057709,-43240.00
2025-06-04 00:00:00.000,081999,"CPF                 ",1700.000000,Buy,25.758141,-42500.00
2025-06-04 00:00:00.000,081999,"HANA                ",2500.000000,Buy,18.149756,-44500.00
2025-06-04 00:00:00.000,081999,"PRM                 ",7700.000000,Buy,5.636387,-44275.00
2025-06-04 00:00:00.000,081999,"STECON              ",6400.000000,Buy,7.409381,-47360.00
2025-06-04 00:00:00.000,081999,"TVO                 ",1900.000000,Buy,22.443126,-41230.00
2025-06-04 00:00:00.000,081999,"WHA                 ",14900.000000,Buy,3.141366,-46786.00
2025-06-04 00:00:00.000,082999,"BTG                 ",2000.000000,Buy,24.226440,-45600.00
2025-06-04 00:00:00.000,082999,"COM7                ",2300.000000,Buy,21.158022,-43240.00
2025-06-04 00:00:00.000,082999,"CPF                 ",1800.000000,Buy,25.734367,-45000.00
2025-06-04 00:00:00.000,082999,"HANA                ",2600.000000,Buy,18.049488,-46280.00
2025-06-04 00:00:00.000,082999,"PRM                 ",8000.000000,Buy,5.665509,-46000.00
2025-06-04 00:00:00.000,082999,"STECON              ",6700.000000,Buy,7.420349,-49580.00
2025-06-04 00:00:00.000,082999,"TVO                 ",2000.000000,Buy,22.323620,-43400.00
2025-06-04 00:00:00.000,082999,"WHA                 ",15500.000000,Buy,3.128580,-48670.00
2025-06-04 00:00:00.000,083999,"BTG                 ",3900.000000,Buy,24.190072,-88920.00
2025-06-04 00:00:00.000,083999,"COM7                ",4600.000000,Buy,20.957424,-86480.00
2025-06-04 00:00:00.000,083999,"CPF                 ",3500.000000,Buy,25.735766,-87500.00
2025-06-04 00:00:00.000,083999,"HANA                ",5100.000000,Buy,18.250035,-90780.00
2025-06-04 00:00:00.000,083999,"PRM                 ",15500.000000,Buy,5.683216,-89125.00
2025-06-04 00:00:00.000,083999,"STECON              ",12900.000000,Buy,7.466602,-95460.00
2025-06-04 00:00:00.000,083999,"TVO                 ",3800.000000,Buy,22.304937,-82460.00
2025-06-04 00:00:00.000,083999,"WHA                 ",30000.000000,Buy,3.132323,-94200.00
2025-06-04 00:00:00.000,084999,"BTG                 ",2000.000000,Buy,24.263205,-45600.00
2025-06-04 00:00:00.000,084999,"COM7                ",2300.000000,Buy,21.158030,-43240.00
2025-06-04 00:00:00.000,084999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,084999,"HANA                ",2600.000000,Buy,18.049496,-46280.00
2025-06-04 00:00:00.000,084999,"PRM                 ",8000.000000,Buy,5.664386,-46000.00
2025-06-04 00:00:00.000,084999,"STECON              ",6600.000000,Buy,7.420348,-48840.00
2025-06-04 00:00:00.000,084999,"TVO                 ",1900.000000,Buy,22.394884,-41230.00
2025-06-04 00:00:00.000,084999,"WHA                 ",15400.000000,Buy,3.128581,-48356.00
2025-06-04 00:00:00.000,085999,"BTG                 ",2000.000000,Buy,24.246495,-45600.00
2025-06-04 00:00:00.000,085999,"COM7                ",2300.000000,Buy,21.258157,-43240.00
2025-06-04 00:00:00.000,085999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,085999,"HANA                ",2600.000000,Buy,18.250046,-46280.00
2025-06-04 00:00:00.000,085999,"PRM                 ",8000.000000,Buy,5.643568,-46000.00
2025-06-04 00:00:00.000,085999,"STECON              ",6600.000000,Buy,7.566205,-48840.00
2025-06-04 00:00:00.000,085999,"TVO                 ",1900.000000,Buy,22.379689,-41230.00
2025-06-04 00:00:00.000,085999,"WHA                 ",15400.000000,Buy,3.128580,-48356.00
2025-06-04 00:00:00.000,089999,"BTG                 ",2000.000000,Buy,24.203040,-45600.00
2025-06-04 00:00:00.000,089999,"COM7                ",2300.000000,Buy,20.957361,-43240.00
2025-06-04 00:00:00.000,089999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,089999,"HANA                ",2600.000000,Buy,18.250042,-46280.00
2025-06-04 00:00:00.000,089999,"PRM                 ",8000.000000,Buy,5.623288,-46000.00
2025-06-04 00:00:00.000,218999,"STECON              ",6500.000000,Buy,7.385640,-48100.00
2025-06-04 00:00:00.000,218999,"TVO                 ",1900.000000,Buy,22.519016,-41230.00
2025-06-04 00:00:00.000,218999,"WHA                 ",15200.000000,Buy,3.133857,-47728.00
2025-06-04 00:00:00.000,220999,"BTG                 ",1900.000000,Buy,24.206379,-43320.00
2025-06-04 00:00:00.000,220999,"COM7                ",2300.000000,Buy,21.158035,-43240.00
2025-06-04 00:00:00.000,220999,"CPF                 ",1700.000000,Buy,25.704424,-42500.00
2025-06-04 00:00:00.000,220999,"HANA                ",2500.000000,Buy,18.250024,-44500.00
2025-06-04 00:00:00.000,220999,"PRM                 ",7800.000000,Buy,5.615400,-44850.00
2025-06-04 00:00:00.000,220999,"STECON              ",6500.000000,Buy,7.281509,-48100.00
2025-06-04 00:00:00.000,220999,"TVO                 ",1900.000000,Buy,22.571163,-41230.00
2025-06-04 00:00:00.000,220999,"WHA                 ",15200.000000,Buy,3.128580,-47728.00
2025-06-04 00:00:00.000,221999,"BTG                 ",2700.000000,Buy,24.206859,-61560.00
2025-06-04 00:00:00.000,221999,"COM7                ",3300.000000,Buy,21.158003,-62040.00
2025-06-04 00:00:00.000,221999,"CPF                 ",2500.000000,Buy,25.889760,-62500.00
2025-06-04 00:00:00.000,221999,"HANA                ",3600.000000,Buy,18.149764,-64080.00
2025-06-04 00:00:00.000,221999,"PRM                 ",11000.000000,Buy,5.615399,-63250.00
2025-06-04 00:00:00.000,221999,"STECON              ",9200.000000,Buy,7.412722,-68080.00
2025-06-04 00:00:00.000,221999,"TVO                 ",2700.000000,Buy,22.589048,-58590.00
2025-06-04 00:00:00.000,221999,"WHA                 ",21400.000000,Buy,3.134764,-67196.00
2025-06-04 00:00:00.000,222999,"BTG                 ",2000.000000,Buy,24.232050,-45600.00
2025-06-04 00:00:00.000,222999,"COM7                ",2400.000000,Buy,21.158029,-45120.00
2025-06-04 00:00:00.000,222999,"CPF                 ",1800.000000,Buy,25.762322,-45000.00
2025-06-04 00:00:00.000,222999,"HANA                ",2700.000000,Buy,18.250022,-48060.00
2025-06-04 00:00:00.000,222999,"PRM                 ",8200.000000,Buy,5.665538,-47150.00
2025-06-04 00:00:00.000,222999,"STECON              ",6900.000000,Buy,7.333883,-51060.00
2025-06-04 00:00:00.000,222999,"TVO                 ",2000.000000,Buy,22.554355,-43400.00
2025-06-04 00:00:00.000,222999,"WHA                 ",16000.000000,Buy,3.135975,-50240.00
2025-06-04 00:00:00.000,223999,"BTG                 ",1900.000000,Buy,24.256500,-43320.00
2025-06-04 00:00:00.000,223999,"COM7                ",2300.000000,Buy,21.258291,-43240.00
2025-06-04 00:00:00.000,223999,"CPF                 ",1700.000000,Buy,25.677571,-42500.00
2025-06-04 00:00:00.000,223999,"HANA                ",2500.000000,Buy,18.149764,-44500.00
2025-06-04 00:00:00.000,223999,"PRM                 ",7800.000000,Buy,5.635910,-44850.00
2025-06-04 00:00:00.000,223999,"STECON              ",6500.000000,Buy,7.357871,-48100.00
2025-06-04 00:00:00.000,223999,"TVO                 ",1900.000000,Buy,22.541811,-41230.00
2025-06-04 00:00:00.000,223999,"WHA                 ",15100.000000,Buy,3.135353,-47414.00
2025-06-04 00:00:00.000,226999,"BTG                 ",2300.000000,Buy,22.762426,-52440.00
2025-06-04 00:00:00.000,226999,"COM7                ",2600.000000,Buy,18.751427,-48880.00
2025-06-04 00:00:00.000,226999,"CPF                 ",2100.000000,Buy,25.319429,-52500.00
2025-06-04 00:00:00.000,226999,"HANA                ",2800.000000,Buy,18.250050,-49840.00
2025-06-04 00:00:00.000,226999,"PRM                 ",9400.000000,Buy,5.680472,-54050.00
2025-06-04 00:00:00.000,226999,"STECON              ",7000.000000,Buy,7.420349,-51800.00
2025-06-04 00:00:00.000,226999,"TVO                 ",2300.000000,Buy,22.160774,-49910.00
2025-06-04 00:00:00.000,226999,"WHA                 ",16400.000000,Buy,3.136772,-51496.00
2025-06-04 00:00:00.000,228999,"BTG                 ",1900.000000,Buy,24.263211,-43320.00
2025-06-04 00:00:00.000,228999,"COM7                ",2300.000000,Buy,20.957426,-43240.00
2025-06-04 00:00:00.000,228999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,228999,"HANA                ",2600.000000,Buy,18.250042,-46280.00
2025-06-04 00:00:00.000,228999,"PRM                 ",7900.000000,Buy,5.626666,-45425.00
2025-06-04 00:00:00.000,228999,"STECON              ",6600.000000,Buy,7.459094,-48840.00
2025-06-04 00:00:00.000,228999,"TVO                 ",1900.000000,Buy,22.618253,-41230.00
2025-06-04 00:00:00.000,228999,"WHA                 ",15400.000000,Buy,3.128580,-48356.00
2025-06-04 00:00:00.000,232999,"BTG                 ",1900.000000,Buy,24.263205,-43320.00
2025-06-04 00:00:00.000,232999,"COM7                ",2300.000000,Buy,21.157957,-43240.00
2025-06-04 00:00:00.000,232999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,232999,"HANA                ",2600.000000,Buy,18.149750,-46280.00
2025-06-04 00:00:00.000,232999,"PRM                 ",7900.000000,Buy,5.665538,-45425.00
2025-06-04 00:00:00.000,232999,"STECON              ",6600.000000,Buy,7.294248,-48840.00
2025-06-04 00:00:00.000,232999,"TVO                 ",1900.000000,Buy,22.586158,-41230.00
2025-06-04 00:00:00.000,232999,"WHA                 ",15300.000000,Buy,3.148635,-48042.00
2025-06-04 00:00:00.000,234999,"BTG                 ",1900.000000,Buy,24.236474,-43320.00
2025-06-04 00:00:00.000,234999,"COM7                ",2300.000000,Buy,21.057739,-43240.00
2025-06-04 00:00:00.000,234999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,234999,"HANA                ",2600.000000,Buy,18.149781,-46280.00
2025-06-04 00:00:00.000,234999,"PRM                 ",7900.000000,Buy,5.642439,-45425.00
2025-06-04 00:00:00.000,234999,"STECON              ",6600.000000,Buy,7.420348,-48840.00
2025-06-04 00:00:00.000,234999,"TVO                 ",1900.000000,Buy,22.520084,-41230.00
2025-06-04 00:00:00.000,234999,"WHA                 ",15300.000000,Buy,3.135921,-48042.00
2025-06-04 00:00:00.000,236999,"BTG                 ",2000.000000,Buy,24.273015,-45600.00
2025-06-04 00:00:00.000,236999,"COM7                ",2400.000000,Buy,21.258246,-45120.00
2025-06-04 00:00:00.000,236999,"CPF                 ",1800.000000,Buy,25.708439,-45000.00
2025-06-04 00:00:00.000,236999,"HANA                ",2600.000000,Buy,18.149758,-46280.00
2025-06-04 00:00:00.000,236999,"PRM                 ",8100.000000,Buy,5.615400,-46575.00
2025-06-04 00:00:00.000,236999,"STECON              ",6700.000000,Buy,7.463001,-49580.00
2025-06-04 00:00:00.000,236999,"TVO                 ",2000.000000,Buy,22.586950,-43400.00
2025-06-04 00:00:00.000,236999,"WHA                 ",15700.000000,Buy,3.135351,-49298.00
2025-06-04 00:00:00.000,238999,"BTG                 ",2100.000000,Buy,24.269590,-47880.00
2025-06-04 00:00:00.000,238999,"COM7                ",2500.000000,Buy,21.157980,-47000.00
2025-06-04 00:00:00.000,238999,"CPF                 ",1900.000000,Buy,25.707605,-47500.00
2025-06-04 00:00:00.000,238999,"HANA                ",2800.000000,Buy,18.149771,-49840.00
2025-06-04 00:00:00.000,238999,"PRM                 ",8500.000000,Buy,5.665538,-48875.00
2025-06-04 00:00:00.000,238999,"STECON              ",7100.000000,Buy,7.482493,-52540.00
2025-06-04 00:00:00.000,238999,"TVO                 ",2100.000000,Buy,22.428705,-45570.00
2025-06-04 00:00:00.000,238999,"WHA                 ",16500.000000,Buy,3.128581,-51810.00
2025-06-04 00:00:00.000,244999,"BTG                 ",2300.000000,Buy,24.210843,-52440.00
2025-06-04 00:00:00.000,244999,"COM7                ",2800.000000,Buy,21.258282,-52640.00
2025-06-04 00:00:00.000,244999,"CPF                 ",2100.000000,Buy,25.717586,-52500.00
2025-06-04 00:00:00.000,244999,"HANA                ",3100.000000,Buy,18.049484,-55180.00
2025-06-04 00:00:00.000,244999,"PRM                 ",9500.000000,Buy,5.621542,-54625.00
2025-06-04 00:00:00.000,244999,"STECON              ",7900.000000,Buy,7.323248,-58460.00
2025-06-04 00:00:00.000,244999,"TVO                 ",2300.000000,Buy,22.620739,-49910.00
2025-06-04 00:00:00.000,244999,"WHA                 ",18300.000000,Buy,3.134058,-57462.00
2025-06-04 00:00:00.000,251999,"BTG                 ",3900.000000,Buy,24.248464,-88920.00
2025-06-04 00:00:00.000,251999,"COM7                ",4700.000000,Buy,21.157994,-88360.00
2025-06-04 00:00:00.000,251999,"CPF                 ",3600.000000,Buy,25.734372,-90000.00
2025-06-04 00:00:00.000,251999,"HANA                ",5200.000000,Buy,17.953073,-92560.00
2025-06-04 00:00:00.000,251999,"PRM                 ",15800.000000,Buy,5.646842,-90850.00
2025-06-04 00:00:00.000,251999,"STECON              ",13200.000000,Buy,7.483403,-97680.00
2025-06-04 00:00:00.000,251999,"TVO                 ",3900.000000,Buy,22.653031,-84630.00
2025-06-04 00:00:00.000,251999,"WHA                 ",30600.000000,Buy,3.141754,-96084.00
2025-06-04 00:00:00.000,254999,"BTG                 ",1900.000000,Buy,24.480474,-43320.00
2025-06-04 00:00:00.000,254999,"COM7                ",2400.000000,Buy,21.258217,-45120.00
2025-06-04 00:00:00.000,254999,"CPF                 ",1800.000000,Buy,26.028272,-45000.00
2025-06-04 00:00:00.000,254999,"HANA                ",2600.000000,Buy,18.250035,-46280.00
2025-06-04 00:00:00.000,254999,"PRM                 ",7900.000000,Buy,5.665539,-45425.00
2025-06-04 00:00:00.000,254999,"STECON              ",6600.000000,Buy,7.445421,-48840.00
2025-06-04 00:00:00.000,254999,"TVO                 ",1900.000000,Buy,22.658384,-41230.00
2025-06-04 00:00:00.000,254999,"WHA                 ",15400.000000,Buy,3.128579,-48356.00
2025-06-04 00:00:00.000,255999,"BTG                 ",1900.000000,Buy,24.199689,-43320.00
2025-06-04 00:00:00.000,255999,"COM7                ",2300.000000,Buy,21.258274,-43240.00
2025-06-04 00:00:00.000,255999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,255999,"HANA                ",2600.000000,Buy,18.149754,-46280.00
2025-06-04 00:00:00.000,255999,"PRM                 ",7900.000000,Buy,5.665537,-45425.00
2025-06-04 00:00:00.000,255999,"STECON              ",6600.000000,Buy,7.494795,-48840.00
2025-06-04 00:00:00.000,255999,"TVO                 ",1900.000000,Buy,22.448721,-41230.00
2025-06-04 00:00:00.000,255999,"WHA                 ",15300.000000,Buy,3.148635,-48042.00
2025-06-04 00:00:00.000,259999,"BTG                 ",2000.000000,Buy,24.214790,-45600.00
2025-06-04 00:00:00.000,259999,"COM7                ",2400.000000,Buy,21.158000,-45120.00
2025-06-04 00:00:00.000,259999,"CPF                 ",1800.000000,Buy,25.708439,-45000.00
2025-06-04 00:00:00.000,259999,"HANA                ",2600.000000,Buy,18.250027,-46280.00
2025-06-04 00:00:00.000,259999,"PRM                 ",8100.000000,Buy,5.665537,-46575.00
2025-06-04 00:00:00.000,259999,"STECON              ",6700.000000,Buy,7.381440,-49580.00
2025-06-04 00:00:00.000,259999,"TVO                 ",2000.000000,Buy,22.644610,-43400.00
2025-06-04 00:00:00.000,259999,"WHA                 ",15700.000000,Buy,3.138544,-49298.00
2025-06-04 00:00:00.000,265999,"BTG                 ",2000.000000,Buy,24.234205,-45600.00
2025-06-04 00:00:00.000,265999,"COM7                ",2400.000000,Buy,21.258300,-45120.00
2025-06-04 00:00:00.000,265999,"CPF                 ",1800.000000,Buy,25.762317,-45000.00
2025-06-04 00:00:00.000,265999,"HANA                ",2700.000000,Buy,18.049485,-48060.00
2025-06-04 00:00:00.000,265999,"PRM                 ",8200.000000,Buy,5.665533,-47150.00
2025-06-04 00:00:00.000,265999,"STECON              ",6900.000000,Buy,7.275751,-51060.00
2025-06-04 00:00:00.000,265999,"TVO                 ",2000.000000,Buy,22.604490,-43400.00
2025-06-04 00:00:00.000,265999,"WHA                 ",16000.000000,Buy,3.138106,-50240.00
2025-06-04 00:00:00.000,272999,"BTG                 ",2000.000000,Buy,24.273010,-45600.00
2025-06-04 00:00:00.000,272999,"COM7                ",2400.000000,Buy,21.157975,-45120.00
2025-06-04 00:00:00.000,272999,"CPF                 ",1800.000000,Buy,25.734372,-45000.00
2025-06-04 00:00:00.000,272999,"HANA                ",2600.000000,Buy,18.049500,-46280.00
2025-06-04 00:00:00.000,272999,"PRM                 ",8000.000000,Buy,5.619858,-46000.00
2025-06-04 00:00:00.000,272999,"STECON              ",6700.000000,Buy,7.432318,-49580.00
2025-06-04 00:00:00.000,272999,"TVO                 ",2000.000000,Buy,22.617030,-43400.00
2025-06-04 00:00:00.000,272999,"WHA                 ",15500.000000,Buy,3.128580,-48670.00
2025-06-04 00:00:00.000,273999,"BTG                 ",2000.000000,Buy,24.273010,-45600.00
2025-06-04 00:00:00.000,273999,"COM7                ",2400.000000,Buy,21.158008,-45120.00
2025-06-04 00:00:00.000,273999,"CPF                 ",1800.000000,Buy,26.425922,-45000.00
2025-06-04 00:00:00.000,273999,"HANA                ",2600.000000,Buy,17.949188,-46280.00
2025-06-04 00:00:00.000,273999,"PRM                 ",8000.000000,Buy,5.630441,-46000.00
2025-06-04 00:00:00.000,273999,"STECON              ",6700.000000,Buy,7.332796,-49580.00
2025-06-04 00:00:00.000,273999,"TVO                 ",2000.000000,Buy,22.810420,-43400.00
2025-06-04 00:00:00.000,273999,"WHA                 ",15500.000000,Buy,3.128581,-48670.00
2025-06-04 00:00:00.000,275999,"BTG                 ",6200.000000,Buy,24.256058,-141360.00
2025-06-04 00:00:00.000,275999,"COM7                ",7400.000000,Buy,21.256911,-139120.00
2025-06-04 00:00:00.000,275999,"CPF                 ",5600.000000,Buy,25.729909,-140000.00
2025-06-04 00:00:00.000,275999,"HANA                ",8200.000000,Buy,18.132645,-145960.00
2025-06-04 00:00:00.000,275999,"PRM                 ",24800.000000,Buy,5.644871,-142600.00
2025-06-04 00:00:00.000,275999,"STECON              ",20700.000000,Buy,7.425436,-153180.00
2025-06-04 00:00:00.000,275999,"TVO                 ",6100.000000,Buy,22.487907,-132370.00
2025-06-04 00:00:00.000,275999,"WHA                 ",48100.000000,Buy,3.140880,-151034.00
2025-06-04 00:00:00.000,279999,"BTG                 ",2000.000000,Buy,24.131805,-45600.00
2025-06-04 00:00:00.000,279999,"COM7                ",2400.000000,Buy,21.158025,-45120.00
2025-06-04 00:00:00.000,279999,"CPF                 ",1800.000000,Buy,25.762322,-45000.00
2025-06-04 00:00:00.000,279999,"HANA                ",2700.000000,Buy,18.149744,-48060.00
2025-06-04 00:00:00.000,279999,"PRM                 ",8200.000000,Buy,5.617026,-47150.00
2025-06-04 00:00:00.000,279999,"STECON              ",6900.000000,Buy,7.361494,-51060.00
2025-06-04 00:00:00.000,279999,"TVO                 ",2000.000000,Buy,22.601990,-43400.00
2025-06-04 00:00:00.000,279999,"WHA                 ",16000.000000,Buy,3.134848,-50240.00
2025-06-04 00:00:00.000,285999,"BTG                 ",2100.000000,Buy,24.211848,-47880.00
2025-06-04 00:00:00.000,285999,"COM7                ",2500.000000,Buy,21.158020,-47000.00
2025-06-04 00:00:00.000,285999,"CPF                 ",1900.000000,Buy,25.707605,-47500.00
2025-06-04 00:00:00.000,285999,"HANA                ",2800.000000,Buy,18.250029,-49840.00
2025-06-04 00:00:00.000,285999,"PRM                 ",8500.000000,Buy,5.715675,-48875.00
2025-06-04 00:00:00.000,285999,"STECON              ",7100.000000,Buy,7.358914,-52540.00
2025-06-04 00:00:00.000,285999,"TVO                 ",2100.000000,Buy,22.663395,-45570.00
2025-06-04 00:00:00.000,285999,"WHA                 ",16500.000000,Buy,3.135022,-51810.00
2025-06-04 00:00:00.000,291999,"BTG                 ",2000.000000,Buy,24.567375,-45600.00
2025-06-04 00:00:00.000,291999,"COM7                ",2400.000000,Buy,21.258296,-45120.00
2025-06-04 00:00:00.000,291999,"CPF                 ",1800.000000,Buy,25.570122,-45000.00
2025-06-04 00:00:00.000,291999,"HANA                ",2700.000000,Buy,18.149748,-48060.00
2025-06-04 00:00:00.000,291999,"PRM                 ",8100.000000,Buy,5.632293,-46575.00
2025-06-04 00:00:00.000,291999,"STECON              ",6800.000000,Buy,7.375375,-50320.00
2025-06-04 00:00:00.000,291999,"TVO                 ",2000.000000,Buy,22.401430,-43400.00
2025-06-04 00:00:00.000,291999,"WHA                 ",15800.000000,Buy,3.136830,-49612.00
2025-06-04 00:00:00.000,295999,"BTG                 ",2000.000000,Buy,24.203875,-45600.00
2025-06-04 00:00:00.000,295999,"COM7                ",2500.000000,Buy,21.258248,-47000.00
2025-06-04 00:00:00.000,295999,"CPF                 ",1900.000000,Buy,25.820811,-47500.00
2025-06-04 00:00:00.000,295999,"HANA                ",2700.000000,Buy,18.250044,-48060.00
2025-06-04 00:00:00.000,295999,"PRM                 ",8300.000000,Buy,5.615400,-47725.00
2025-06-04 00:00:00.000,295999,"STECON              ",6900.000000,Buy,7.319348,-51060.00
2025-06-04 00:00:00.000,295999,"TVO                 ",2000.000000,Buy,22.516940,-43400.00
